time	TC4_1	TC4_2	TC4_3	TC4_4
(sec)	(degC)	(degC)	(degC)	(degC)

502.90688	37	25	24	28
502.98880	37	25	24	28
503.07072	37	25	24	28
503.15264	37	25	24	28
503.23456	37	25	24	28
503.31648	37	25	24	28
503.39840	37	25	24	28
503.48032	37	25	24	28
503.56224	37	25	24	28
503.64416	37	25	24	28
503.72608	37	25	24	28
503.80800	37	25	24	28
503.88992	37	25	24	28
503.97184	37	25	24	28
504.05376	37	25	24	28
504.13568	37	25	24	28
504.21760	37	25	24	28
504.29952	37	25	24	28
504.38144	37	25	24	28
504.46336	37	25	24	28
504.54528	37	25	24	28
504.62720	37	25	24	28
504.70912	37	25	24	28
504.79104	37	25	24	28
504.87296	37	25	24	28
504.95488	37	25	24	28
505.03680	37	25	24	28
505.11872	37	25	24	28
505.20064	37	25	24	28
505.28256	37	25	24	28
505.36448	37	25	24	28
505.44640	37	25	24	28
505.52832	37	25	24	28
505.61024	37	25	24	28
505.69216	37	25	24	28
505.77408	37	25	24	28
505.85600	37	25	24	28
505.93792	37	25	24	28
506.01984	37	25	24	28
506.10176	37	25	24	28
506.18368	37	25	24	28
506.26560	37	25	24	28
506.34752	37	25	24	28
506.42944	37	25	24	28
506.51136	37	25	24	28
506.59328	37	25	24	28
506.67520	37	25	24	28
506.75712	37	25	24	28
506.83904	37	25	24	28
506.92096	37	25	24	28
507.00288	37	25	24	28
507.08480	37	25	24	28
507.16672	37	25	24	28
507.24864	36	25	24	28
507.33056	36	25	24	28
507.41248	36	25	24	28
507.49440	36	25	24	28
507.57632	36	25	24	28
507.65824	36	25	24	28
507.74016	36	25	24	28
507.82208	36	25	24	28
507.90400	36	25	24	28
507.98592	36	25	24	28
508.06784	36	25	24	28
508.14976	36	25	24	28
508.23168	36	25	24	28
508.31360	36	25	24	28
508.39552	36	25	24	28
508.47744	36	25	24	28
508.55936	36	25	24	28
508.64128	36	25	24	28
508.72320	36	25	24	28
508.80512	36	25	24	28
508.88704	36	25	24	28
508.96896	36	25	24	28
509.05088	36	25	24	28
509.13280	36	25	24	28
509.21472	36	25	24	28
509.29664	36	25	24	28
509.37856	36	25	24	28
509.46048	36	25	24	28
509.54240	36	25	24	28
509.62432	36	25	24	28
509.70624	36	25	24	28
509.78816	36	25	24	28
509.87008	36	25	24	28
509.95200	36	25	24	28
510.03392	36	25	24	28
510.11584	36	25	24	28
510.19776	36	25	24	28
510.27968	36	25	24	28
510.36160	36	25	24	28
510.44352	36	25	24	28
510.52544	36	25	24	28
510.60736	36	25	24	28
510.68928	36	25	24	28
510.77120	36	25	24	28
510.85312	36	25	24	28
510.93504	36	25	24	28
511.01696	36	25	24	28
511.09888	36	25	24	28
511.18080	36	25	24	28
511.26272	36	25	24	28
511.34464	36	25	24	28
511.42656	36	25	24	28
511.50848	36	25	24	28
511.59040	36	25	24	28
511.67232	36	25	24	28
511.75424	36	25	24	28
511.83616	36	25	24	28
511.91808	36	25	24	28
512.00000	36	25	24	28
512.08192	36	25	24	28
512.16384	36	25	24	28
512.24576	36	25	24	28
512.32768	36	25	24	28
512.40960	36	25	24	28
512.49152	36	25	24	28
512.57344	36	25	24	28
512.65536	36	25	24	28
512.73728	36	25	24	28
512.81920	36	25	24	28
512.90112	36	25	24	28
512.98304	36	25	24	28
513.06496	36	25	24	28
513.14688	36	25	24	28
513.22880	36	25	24	28
513.31072	36	25	24	28
513.39264	36	25	24	28
513.47456	36	25	24	28
513.55648	36	25	24	28
513.63840	36	25	24	28
513.72032	36	25	24	28
513.80224	36	25	24	28
513.88416	36	25	24	28
513.96608	36	25	24	28
514.04800	36	25	24	28
514.12992	36	25	24	28
514.21184	36	25	24	28
514.29376	36	25	24	28
514.37568	36	25	24	28
514.45760	36	25	24	28
514.53952	36	25	24	28
514.62144	36	25	24	28
514.70336	36	25	24	28
514.78528	36	25	24	28
514.86720	36	25	24	28
514.94912	36	25	24	28
515.03104	36	25	24	28
515.11296	36	25	24	28
515.19488	36	25	24	28
515.27680	36	25	24	28
515.35872	36	25	24	28
515.44064	36	25	24	28
515.52256	36	25	24	28
515.60448	36	25	24	28
515.68640	36	25	24	28
515.76832	36	25	24	28
515.85024	36	25	24	28
515.93216	36	25	24	28
516.01408	36	25	24	28
516.09600	36	25	24	28
516.17792	36	25	24	28
516.25984	36	25	24	28
516.34176	36	25	24	28
516.42368	36	25	24	28
516.50560	36	25	24	28
516.58752	36	25	24	28
516.66944	36	25	24	28
516.75136	36	25	24	28
516.83328	36	25	24	28
516.91520	36	25	24	28
516.99712	36	25	24	28
517.07904	36	25	24	28
517.16096	36	25	24	28
517.24288	36	25	24	28
517.32480	36	25	24	28
517.40672	36	25	24	28
517.48864	36	25	24	28
517.57056	36	25	24	28
517.65248	36	25	24	28
517.73440	36	25	24	28
517.81632	36	25	24	28
517.89824	36	25	24	28
517.98016	36	25	24	28
518.06208	36	25	24	28
518.14400	36	25	24	28
518.22592	36	25	24	28
518.30784	36	25	24	28
518.38976	36	25	24	28
518.47168	36	25	24	28
518.55360	36	25	24	28
518.63552	36	25	24	28
518.71744	36	25	24	28
518.79936	36	25	24	28
518.88128	36	25	24	28
518.96320	36	25	24	28
519.04512	36	25	24	28
519.12704	36	25	24	28
519.20896	35	25	24	28
519.29088	35	25	24	28
519.37280	35	25	24	28
519.45472	35	25	24	28
519.53664	35	25	24	28
519.61856	35	25	24	28
519.70048	35	25	24	28
519.78240	35	25	24	28
519.86432	35	25	24	28
519.94624	35	25	24	28
520.02816	35	25	24	28
520.11008	35	25	24	28
520.19200	35	25	24	28
520.27392	35	25	24	28
520.35584	35	25	24	28
520.43776	35	25	24	28
520.51968	35	25	24	28
520.60160	35	25	24	28
520.68352	35	25	24	28
520.76544	35	25	24	28
520.84736	35	25	24	28
520.92928	35	25	24	28
521.01120	34	25	24	28
521.09312	34	25	24	28
521.17504	34	25	24	28
521.25696	34	25	24	28
521.33888	34	25	24	28
521.42080	34	25	24	28
521.50272	34	25	24	28
521.58464	34	25	24	28
521.66656	34	25	24	28
521.74848	34	25	24	28
521.83040	34	25	24	28
521.91232	34	25	24	28
521.99424	34	25	24	28
522.07616	34	25	24	28
522.15808	34	25	24	28
522.24000	34	25	24	28
522.32192	34	25	24	28
522.40384	34	25	24	28
522.48576	34	25	24	28
522.56768	34	25	24	28
522.64960	34	25	24	28
522.73152	34	25	24	28
522.81344	34	25	24	28
522.89536	34	25	24	28
522.97728	34	25	24	28
523.05920	34	25	24	28
523.14112	34	25	24	28
523.22304	34	25	24	28
523.30496	34	25	24	28
523.38688	34	25	24	28
523.46880	34	25	24	28
523.55072	34	25	24	28
523.63264	34	25	24	28
523.71456	34	25	24	28
523.79648	34	25	24	28
523.87840	34	25	24	28
523.96032	34	25	24	28
524.04224	34	25	24	28
524.12416	34	25	24	28
524.20608	34	25	24	28
524.28800	34	25	24	28
524.36992	34	25	24	28
524.45184	34	25	24	28
524.53376	34	25	24	28
524.61568	34	25	24	28
524.69760	34	25	24	28
524.77952	34	25	24	28
524.86144	34	25	24	28
524.94336	34	25	24	28
525.02528	34	25	24	28
525.10720	34	25	24	28
525.18912	34	25	24	28
525.27104	34	25	24	28
525.35296	34	25	24	28
525.43488	34	25	24	28
525.51680	34	25	24	28
525.59872	34	25	24	28
525.68064	34	25	24	28
525.76256	34	25	24	28
525.84448	34	25	24	28
525.92640	34	25	24	28
526.00832	34	25	24	28
526.09024	34	25	24	28
526.17216	34	25	24	28
526.25408	34	25	24	28
526.33600	34	25	24	28
526.41792	34	25	24	28
526.49984	34	25	24	28
526.58176	34	25	24	28
526.66368	34	25	24	28
526.74560	34	25	24	28
526.82752	34	25	24	28
526.90944	34	25	24	28
526.99136	34	25	24	28
527.07328	34	25	24	28
527.15520	34	25	24	28
527.23712	34	25	24	28
527.31904	34	25	24	28
527.40096	34	25	24	28
527.48288	34	25	24	28
527.56480	34	25	24	28
527.64672	34	25	24	28
527.72864	34	25	24	28
527.81056	34	25	24	28
527.89248	34	25	24	28
527.97440	34	25	24	28
528.05632	34	25	24	28
528.13824	34	25	24	28
528.22016	34	25	24	28
528.30208	34	25	24	28
528.38400	34	25	24	28
528.46592	34	25	24	28
528.54784	34	25	24	28
528.62976	34	25	24	28
528.71168	34	25	24	28
528.79360	34	25	24	28
528.87552	34	25	24	28
528.95744	34	25	24	28
529.03936	34	25	24	28
529.12128	34	25	24	28
529.20320	34	25	24	28
529.28512	34	25	24	28
529.36704	34	25	24	28
529.44896	34	25	24	28
529.53088	34	25	24	28
529.61280	34	25	24	28
529.69472	34	25	24	28
529.77664	34	25	24	28
529.85856	34	25	24	28
529.94048	34	25	24	28
530.02240	34	25	24	28
530.10432	34	25	24	28
530.18624	34	25	24	28
530.26816	34	25	24	28
530.35008	34	25	24	28
530.43200	34	25	24	28
530.51392	34	25	24	28
530.59584	34	25	24	28
530.67776	34	25	24	28
530.75968	34	25	24	28
530.84160	34	25	24	28
530.92352	34	25	24	28
531.00544	34	25	24	28
531.08736	34	25	24	28
531.16928	34	25	24	28
531.25120	34	25	24	28
531.33312	34	25	24	28
531.41504	34	25	24	28
531.49696	34	25	24	28
531.57888	34	25	24	28
531.66080	34	25	24	28
531.74272	34	25	24	28
531.82464	34	25	24	28
531.90656	34	25	24	28
531.98848	34	25	24	28
532.07040	34	25	24	28
532.15232	34	25	24	28
532.23424	34	25	24	28
532.31616	34	25	24	28
532.39808	34	25	24	28
532.48000	34	25	24	28
532.56192	34	25	24	28
532.64384	34	25	24	28
532.72576	34	25	24	28
532.80768	34	25	24	28
532.88960	34	25	24	28
532.97152	34	25	24	28
533.05344	34	25	24	28
533.13536	34	25	24	28
533.21728	34	25	24	28
533.29920	34	25	24	28
533.38112	34	25	24	28
533.46304	34	25	24	28
533.54496	34	25	24	28
533.62688	34	25	24	28
533.70880	34	25	24	28
533.79072	34	25	24	28
533.87264	34	25	24	28
533.95456	34	25	24	28
534.03648	34	25	24	28
534.11840	34	25	24	28
534.20032	34	25	24	28
534.28224	34	25	24	28
534.36416	34	25	24	28
534.44608	34	25	24	28
534.52800	34	25	24	28
534.60992	34	25	24	28
534.69184	34	25	24	28
534.77376	34	25	24	28
534.85568	34	25	24	28
534.93760	34	25	24	28
535.01952	34	25	24	28
535.10144	34	25	24	28
535.18336	34	25	24	28
535.26528	34	25	24	28
535.34720	34	25	24	28
535.42912	34	25	24	28
535.51104	34	25	24	28
535.59296	34	25	24	28
535.67488	34	25	24	28
535.75680	34	25	24	28
535.83872	34	25	24	28
535.92064	34	25	24	28
536.00256	34	25	24	28
536.08448	34	25	24	28
536.16640	34	25	24	28
536.24832	34	25	24	28
536.33024	34	25	24	28
536.41216	34	25	24	28
536.49408	34	25	24	28
536.57600	34	25	24	28
536.65792	34	25	24	28
536.73984	34	25	24	28
536.82176	34	25	24	28
536.90368	34	25	24	28
536.98560	34	25	24	28
537.06752	34	25	24	28
537.14944	34	25	24	28
537.23136	34	25	24	28
537.31328	34	25	24	28
537.39520	34	25	24	28
537.47712	34	25	24	28
537.55904	34	25	24	28
537.64096	34	25	24	28
537.72288	34	25	24	28
537.80480	34	25	24	28
537.88672	34	25	24	28
537.96864	34	25	24	28
538.05056	34	25	24	28
538.13248	34	25	24	28
538.21440	34	25	24	28
538.29632	34	25	24	28
538.37824	34	25	24	28
538.46016	34	25	24	28
538.54208	34	25	24	28
538.62400	34	25	24	28
538.70592	34	25	24	28
538.78784	34	25	24	28
538.86976	34	25	24	28
538.95168	34	25	24	28
539.03360	34	25	24	28
539.11552	34	25	24	28
539.19744	34	25	24	28
539.27936	34	25	24	28
539.36128	34	25	24	28
539.44320	34	25	24	28
539.52512	34	25	24	28
539.60704	34	25	24	28
539.68896	34	25	24	28
539.77088	34	25	24	28
539.85280	34	25	24	28
539.93472	34	25	24	28
540.01664	34	25	24	28
540.09856	34	25	24	28
540.18048	34	25	24	28
540.26240	34	25	24	28
540.34432	34	25	24	28
540.42624	34	25	24	28
540.50816	34	25	24	28
540.59008	34	25	24	28
540.67200	34	25	24	28
540.75392	34	25	24	28
540.83584	34	25	24	28
540.91776	34	25	24	28
540.99968	34	25	24	28
541.08160	34	25	24	28
541.16352	34	25	24	28
541.24544	34	25	24	28
541.32736	34	25	24	28
541.40928	34	25	24	28
541.49120	34	25	24	28
541.57312	34	25	24	28
541.65504	34	25	24	28
541.73696	34	25	24	28
541.81888	34	25	24	28
541.90080	34	25	24	28
541.98272	34	25	24	28
542.06464	34	25	24	28
542.14656	34	25	24	28
542.22848	34	25	24	28
542.31040	34	25	24	28
542.39232	34	25	24	28
542.47424	34	25	24	28
542.55616	34	25	24	28
542.63808	34	25	24	28
542.72000	34	25	24	28
542.80192	34	25	24	28
542.88384	34	25	24	28
542.96576	34	25	24	28
543.04768	34	25	24	28
543.12960	34	25	24	28
543.21152	34	25	24	28
543.29344	34	25	24	28
543.37536	34	25	24	28
543.45728	34	25	24	28
543.53920	34	25	24	28
543.62112	34	25	24	28
543.70304	34	25	24	28
543.78496	34	25	24	28
543.86688	34	25	24	28
543.94880	34	25	24	28
544.03072	34	25	24	28
544.11264	34	25	24	28
544.19456	34	25	24	28
544.27648	34	25	24	28
544.35840	34	25	24	28
544.44032	34	25	24	28
544.52224	34	25	24	28
544.60416	34	25	24	28
544.68608	34	25	24	28
544.76800	34	25	24	28
544.84992	34	25	24	28
544.93184	34	25	24	28
545.01376	34	25	24	28
545.09568	34	25	24	28
545.17760	34	25	24	28
545.25952	34	25	24	28
545.34144	34	25	24	28
545.42336	34	25	24	28
545.50528	34	25	24	28
545.58720	34	25	24	28
545.66912	34	25	24	28
545.75104	34	25	24	28
545.83296	34	25	24	28
545.91488	34	25	24	28
545.99680	34	25	24	28
546.07872	34	25	24	28
546.16064	34	25	24	28
546.24256	34	25	24	28
546.32448	34	25	24	28
546.40640	34	25	24	28
546.48832	34	25	24	28
546.57024	34	25	24	28
546.65216	34	25	24	28
546.73408	34	25	24	28
546.81600	34	25	24	28
546.89792	34	25	24	28
546.97984	34	25	24	28
547.06176	34	25	24	28
547.14368	34	25	24	28
547.22560	34	25	24	28
547.30752	34	25	24	28
547.38944	34	25	24	28
547.47136	34	25	24	28
547.55328	34	25	24	28
547.63520	34	25	24	28
547.71712	34	25	24	28
547.79904	34	25	24	28
547.88096	34	25	24	28
547.96288	34	25	24	28
548.04480	34	25	24	28
548.12672	34	25	24	28
548.20864	34	25	24	28
548.29056	34	25	24	28
548.37248	34	25	24	28
548.45440	34	25	24	28
548.53632	34	25	24	28
548.61824	34	25	24	28
548.70016	34	25	24	28
548.78208	34	25	24	28
548.86400	34	25	24	28
548.94592	34	25	24	28
549.02784	34	25	24	28
549.10976	34	25	24	28
549.19168	34	25	24	28
549.27360	34	25	24	28
549.35552	34	25	24	28
549.43744	34	25	24	28
549.51936	34	25	24	28
549.60128	34	25	24	28
549.68320	34	25	24	28
549.76512	34	25	24	28
549.84704	34	25	24	28
549.92896	34	25	24	28
550.01088	34	25	24	28
550.09280	34	25	24	28
550.17472	34	25	24	28
550.25664	34	25	24	28
550.33856	34	25	24	28
550.42048	34	25	24	28
550.50240	34	25	24	28
550.58432	34	25	24	28
550.66624	34	25	24	28
550.74816	34	25	24	28
550.83008	34	25	24	28
550.91200	34	25	24	28
550.99392	34	25	24	28
551.07584	34	25	24	28
551.15776	34	25	24	28
551.23968	34	25	24	28
551.32160	34	25	24	28
551.40352	34	25	24	28
551.48544	34	25	24	28
551.56736	34	25	24	28
551.64928	34	25	24	28
551.73120	34	25	24	28
551.81312	34	25	24	28
551.89504	34	25	24	28
551.97696	34	25	24	28
552.05888	34	25	24	28
552.14080	34	25	24	28
552.22272	34	25	24	28
552.30464	34	25	24	28
552.38656	34	25	24	28
552.46848	34	25	24	28
552.55040	34	25	24	28
552.63232	34	25	24	28
552.71424	34	25	24	28
552.79616	34	25	24	28
552.87808	34	25	24	28
552.96000	34	25	24	28
553.04192	34	25	24	28
553.12384	34	25	24	28
553.20576	34	25	24	28
553.28768	34	25	24	28
553.36960	34	25	24	28
553.45152	34	25	24	28
553.53344	34	25	24	28
553.61536	34	25	24	28
553.69728	34	25	24	28
553.77920	34	25	24	28
553.86112	34	25	24	28
553.94304	34	25	24	28
554.02496	34	25	24	28
554.10688	34	25	24	28
554.18880	34	25	24	28
554.27072	34	25	24	28
554.35264	34	25	24	28
554.43456	34	25	24	28
554.51648	34	25	24	28
554.59840	34	25	24	28
554.68032	34	25	24	28
554.76224	34	25	24	28
554.84416	34	25	24	28
554.92608	34	25	24	28
555.00800	34	25	24	28
555.08992	34	25	24	28
555.17184	34	25	24	28
555.25376	34	25	24	28
555.33568	34	25	24	28
555.41760	34	25	24	28
555.49952	34	25	24	28
555.58144	34	25	24	28
555.66336	34	25	24	28
555.74528	34	25	24	28
555.82720	34	25	24	28
555.90912	34	25	24	28
555.99104	34	25	24	28
556.07296	34	25	24	28
556.15488	34	25	24	28
556.23680	34	25	24	28
556.31872	34	25	24	28
556.40064	34	25	24	28
556.48256	34	25	24	28
556.56448	34	25	24	28
556.64640	34	25	24	28
556.72832	34	25	24	28
556.81024	34	25	24	28
556.89216	34	25	24	28
556.97408	34	25	24	28
557.05600	34	25	24	28
557.13792	34	25	24	28
557.21984	34	25	24	28
557.30176	34	25	24	28
557.38368	34	25	24	28
557.46560	34	25	24	28
557.54752	34	25	24	28
557.62944	34	25	24	28
557.71136	34	25	24	28
557.79328	34	25	24	28
557.87520	34	25	24	28
557.95712	34	25	24	28
558.03904	34	25	24	28
558.12096	34	25	24	28
558.20288	34	25	24	28
558.28480	34	25	24	28
558.36672	34	25	24	28
558.44864	34	25	24	28
558.53056	34	25	24	28
558.61248	34	25	24	28
558.69440	34	25	24	28
558.77632	34	25	24	28
558.85824	34	25	24	28
558.94016	34	25	24	28
559.02208	34	25	24	28
559.10400	34	25	24	28
559.18592	34	25	24	28
559.26784	34	25	24	28
559.34976	34	25	24	28
559.43168	34	25	24	28
559.51360	34	25	24	28
559.59552	34	25	24	28
559.67744	34	25	24	28
559.75936	34	25	24	28
559.84128	34	25	24	28
559.92320	34	25	24	28
560.00512	34	25	24	28
560.08704	34	25	24	28
560.16896	34	25	24	27
560.25088	34	25	24	27
560.33280	34	25	24	27
560.41472	34	25	24	27
560.49664	34	25	24	27
560.57856	34	25	24	27
560.66048	34	25	24	27
560.74240	34	25	24	27
560.82432	34	25	24	27
560.90624	34	25	24	27
560.98816	34	25	24	27
561.07008	34	25	24	27
561.15200	34	25	24	27
561.23392	34	25	24	27
561.31584	34	25	24	27
561.39776	34	25	24	27
561.47968	34	25	24	27
561.56160	34	25	24	27
561.64352	34	25	24	27
561.72544	34	25	24	27
561.80736	34	25	24	27
561.88928	34	25	24	27
561.97120	34	25	24	27
562.05312	34	25	24	27
562.13504	34	25	24	27
562.21696	34	25	24	27
562.29888	34	25	24	27
562.38080	34	25	24	27
562.46272	34	25	24	27
562.54464	34	25	24	27
562.62656	34	25	24	27
562.70848	34	25	24	27
562.79040	34	25	24	27
562.87232	34	25	24	27
562.95424	34	25	24	27
563.03616	34	25	24	27
563.11808	34	25	24	27
563.20000	34	25	24	27
563.28192	34	25	24	27
563.36384	34	25	24	27
563.44576	34	25	24	27
563.52768	34	25	24	27
563.60960	34	25	24	27
563.69152	34	25	24	27
563.77344	34	25	24	27
563.85536	34	25	24	27
563.93728	34	25	24	27
564.01920	34	25	24	27
564.10112	34	25	24	27
564.18304	34	25	24	27
564.26496	34	25	24	27
564.34688	34	25	24	27
564.42880	34	25	24	27
564.51072	34	25	24	27
564.59264	34	25	24	27
564.67456	34	25	24	27
564.75648	34	25	24	27
564.83840	34	25	24	27
564.92032	34	25	24	27
565.00224	34	25	24	27
565.08416	34	25	24	27
565.16608	34	25	24	27
565.24800	34	25	24	27
565.32992	34	25	24	27
565.41184	34	25	24	27
565.49376	34	25	24	27
565.57568	34	25	24	27
565.65760	34	25	24	27
565.73952	34	25	24	27
565.82144	34	25	24	27
565.90336	34	25	24	27
565.98528	34	25	24	27
566.06720	34	25	24	27
566.14912	34	25	24	27
566.23104	34	25	24	27
566.31296	34	25	24	27
566.39488	34	25	24	27
566.47680	34	25	24	27
566.55872	34	25	24	27
566.64064	34	25	24	27
566.72256	34	25	24	27
566.80448	34	25	24	27
566.88640	34	25	24	27
566.96832	34	25	24	27
567.05024	34	25	24	27
567.13216	34	25	24	27
567.21408	34	25	24	27
567.29600	34	25	24	27
567.37792	34	25	24	27
567.45984	34	25	24	27
567.54176	34	25	24	27
567.62368	34	25	24	27
567.70560	34	25	24	27
567.78752	34	25	24	27
567.86944	34	25	24	27
567.95136	34	25	24	27
568.03328	34	25	24	27
568.11520	34	25	24	27
568.19712	34	25	24	27
568.27904	34	25	24	27
568.36096	34	25	24	27
568.44288	34	25	24	27
568.52480	34	25	24	27
568.60672	34	25	24	27
568.68864	34	25	24	27
568.77056	34	25	24	27
568.85248	34	25	24	27
568.93440	34	25	24	27
569.01632	34	25	24	27
569.09824	34	25	24	27
569.18016	34	25	24	27
569.26208	34	25	24	27
569.34400	34	25	24	27
569.42592	34	25	24	27
569.50784	34	25	24	27
569.58976	34	25	24	27
569.67168	34	25	24	27
569.75360	34	25	24	27
569.83552	34	25	24	27
569.91744	34	25	24	27
569.99936	34	25	24	27
570.08128	34	25	24	27
570.16320	34	25	24	27
570.24512	34	25	24	27
570.32704	34	25	24	27
570.40896	34	25	24	27
570.49088	34	25	24	27
570.57280	34	25	24	27
570.65472	34	25	24	27
570.73664	34	25	24	27
570.81856	34	25	24	27
570.90048	34	25	24	27
570.98240	34	25	24	27
571.06432	34	25	24	27
571.14624	34	25	24	27
571.22816	34	25	24	27
571.31008	34	25	24	27
571.39200	34	25	24	27
571.47392	34	25	24	27
571.55584	34	25	24	27
571.63776	34	25	24	27
571.71968	34	25	24	27
571.80160	34	25	24	27
571.88352	34	25	24	27
571.96544	34	25	24	27
572.04736	34	25	24	27
572.12928	34	25	24	27
572.21120	34	25	24	27
572.29312	34	25	24	27
572.37504	34	25	24	27
572.45696	34	25	24	27
572.53888	34	25	24	27
572.62080	34	25	24	27
572.70272	34	25	24	27
572.78464	34	25	24	27
572.86656	34	25	24	27
572.94848	34	25	24	27
573.03040	34	25	24	27
573.11232	34	25	24	27
573.19424	34	25	24	27
573.27616	34	25	24	27
573.35808	34	25	24	27
573.44000	34	25	24	27
573.52192	34	25	24	27
573.60384	34	25	24	27
573.68576	34	25	24	27
573.76768	34	25	24	27
573.84960	34	25	24	27
573.93152	34	25	24	27
574.01344	34	25	24	27
574.09536	34	25	24	27
574.17728	34	25	24	27
574.25920	34	25	24	27
574.34112	34	25	24	27
574.42304	34	25	24	27
574.50496	34	25	24	27
574.58688	34	25	24	27
574.66880	34	25	24	27
574.75072	34	25	24	27
574.83264	34	25	24	27
574.91456	34	25	24	27
574.99648	34	25	24	27
575.07840	34	25	24	27
575.16032	34	25	24	27
575.24224	34	25	24	27
575.32416	34	25	24	27
575.40608	34	25	24	27
575.48800	34	25	24	27
575.56992	34	25	24	27
575.65184	34	25	24	27
575.73376	34	25	24	27
575.81568	34	25	24	27
575.89760	34	25	24	27
575.97952	34	25	24	27
576.06144	34	25	24	27
576.14336	34	25	24	27
576.22528	34	25	24	27
576.30720	34	25	24	27
576.38912	34	25	24	27
576.47104	34	25	24	27
576.55296	34	25	24	27
576.63488	34	25	24	27
576.71680	34	25	24	27
576.79872	34	25	24	27
576.88064	34	25	24	27
576.96256	34	25	24	27
577.04448	34	25	24	27
577.12640	34	25	24	27
577.20832	34	25	24	27
577.29024	34	25	24	27
577.37216	33	25	24	27
577.45408	33	25	24	27
577.53600	33	25	24	27
577.61792	33	25	24	27
577.69984	33	25	24	27
577.78176	33	25	24	27
577.86368	33	25	24	27
577.94560	33	25	24	27
578.02752	33	25	24	27
578.10944	33	25	24	27
578.19136	33	25	24	27
578.27328	33	25	24	27
578.35520	33	25	24	27
578.43712	33	25	24	27
578.51904	33	25	24	27
578.60096	33	25	24	27
578.68288	33	25	24	27
578.76480	33	25	24	27
578.84672	33	25	24	27
578.92864	33	25	24	27
579.01056	33	25	24	27
579.09248	33	25	24	27
579.17440	33	25	24	27
579.25632	33	25	24	27
579.33824	33	25	24	27
579.42016	33	25	24	27
579.50208	33	25	24	27
579.58400	33	25	24	27
579.66592	33	25	24	27
579.74784	33	25	24	27
579.82976	33	25	24	27
579.91168	33	25	24	27
579.99360	33	25	24	27
580.07552	33	25	24	27
580.15744	33	25	24	27
580.23936	33	25	24	27
580.32128	33	25	24	27
580.40320	33	25	24	27
580.48512	33	25	24	27
580.56704	33	25	24	27
580.64896	33	25	24	27
580.73088	33	25	24	27
580.81280	33	25	24	27
580.89472	33	25	24	27
580.97664	33	25	24	27
581.05856	33	25	24	27
581.14048	33	25	24	27
581.22240	33	25	24	27
581.30432	33	25	24	27
581.38624	33	25	24	27
581.46816	33	25	24	27
581.55008	33	25	24	27
581.63200	33	25	24	27
581.71392	33	25	24	27
581.79584	33	25	24	27
581.87776	33	25	24	27
581.95968	33	25	24	27
582.04160	33	25	24	27
582.12352	33	25	24	27
582.20544	33	25	24	27
582.28736	32	25	24	27
582.36928	32	25	24	27
582.45120	32	25	24	27
582.53312	32	25	24	27
582.61504	32	25	24	27
582.69696	32	25	24	27
582.77888	32	25	24	27
582.86080	32	25	24	27
582.94272	32	25	24	27
583.02464	32	25	24	27
583.10656	32	25	24	27
583.18848	32	25	24	27
583.27040	32	25	24	27
583.35232	32	25	24	27
583.43424	32	25	24	27
583.51616	32	25	24	27
583.59808	32	25	24	27
583.68000	32	25	24	27
583.76192	32	25	24	27
583.84384	32	25	24	27
583.92576	32	25	24	27
584.00768	32	25	24	27
584.08960	32	25	24	27
584.17152	32	25	24	27
584.25344	32	25	24	27
584.33536	32	25	24	27
584.41728	32	25	24	27
584.49920	32	25	24	27
584.58112	32	25	24	27
584.66304	32	25	24	27
584.74496	32	25	24	27
584.82688	32	25	24	27
584.90880	32	25	24	27
584.99072	32	25	24	27
585.07264	32	25	24	27
585.15456	32	25	24	27
585.23648	32	25	24	27
585.31840	32	25	24	27
585.40032	32	25	24	27
585.48224	32	25	24	27
585.56416	32	25	24	27
585.64608	32	25	24	27
585.72800	32	25	24	27
585.80992	32	25	24	27
585.89184	32	25	24	27
585.97376	32	25	24	27
586.05568	32	25	24	27
586.13760	32	25	24	27
586.21952	32	25	24	27
586.30144	32	25	24	27
586.38336	32	25	24	27
586.46528	32	25	24	27
586.54720	32	25	24	27
586.62912	32	25	24	27
586.71104	32	25	24	27
586.79296	32	25	24	27
586.87488	32	25	24	27
586.95680	32	25	24	27
587.03872	32	25	24	27
587.12064	32	25	24	27
587.20256	32	25	24	27
587.28448	32	25	24	27
587.36640	32	25	24	27
587.44832	32	25	24	27
587.53024	32	25	24	27
587.61216	32	25	24	27
587.69408	32	25	24	27
587.77600	32	25	24	27
587.85792	32	25	24	27
587.93984	32	25	24	27
588.02176	32	25	24	27
588.10368	32	25	24	27
588.18560	32	25	24	27
588.26752	32	25	24	27
588.34944	32	25	24	27
588.43136	32	25	24	27
588.51328	32	25	24	27
588.59520	32	25	24	27
588.67712	32	25	24	27
588.75904	32	25	24	27
588.84096	32	25	24	27
588.92288	32	25	24	27
589.00480	32	25	24	27
589.08672	32	25	24	27
589.16864	32	25	24	27
589.25056	32	25	24	27
589.33248	32	25	24	27
589.41440	32	25	24	27
589.49632	32	25	24	27
589.57824	32	25	24	27
589.66016	32	25	24	27
589.74208	32	25	24	27
589.82400	32	25	24	27
589.90592	33	25	24	27
589.98784	34	25	24	27
590.06976	35	25	24	27
590.15168	36	25	24	27
590.23360	37	25	24	27
590.31552	38	25	24	27
590.39744	40	25	24	27
590.47936	41	25	24	27
590.56128	42	25	24	27
590.64320	43	25	24	27
590.72512	44	25	24	27
