time	TC4_1	TC4_2	TC4_3	TC4_4
242.23744	46	27	26	27
242.31936	46	27	26	27
242.40128	46	27	26	27
242.48320	46	27	26	27
242.56512	46	27	26	27
242.64704	46	27	26	27
242.72896	46	27	26	27
242.81088	46	27	26	27
242.89280	46	27	26	27
242.97472	46	27	26	27
243.05664	46	27	26	27
243.13856	46	27	26	27
243.22048	46	27	26	27
243.30240	46	27	26	27
243.38432	46	27	26	27
243.46624	46	27	26	27
243.54816	46	27	26	27
243.63008	46	27	26	27
243.71200	46	27	26	27
243.79392	46	27	26	27
243.87584	46	27	26	27
243.95776	46	27	26	27
244.03968	46	27	26	27
244.12160	46	27	26	27
244.20352	46	27	26	27
244.28544	46	27	26	27
244.36736	46	27	26	27
244.44928	46	27	26	27
244.53120	46	27	26	27
244.61312	46	27	26	27
244.69504	46	27	26	27
244.77696	46	27	26	27
244.85888	46	27	26	27
244.94080	46	27	26	27
245.02272	46	27	26	27
245.10464	46	27	26	27
245.18656	46	27	26	27
245.26848	45	27	26	27
245.35040	45	27	26	27
245.43232	45	27	26	27
245.51424	45	27	26	27
245.59616	45	27	26	27
245.67808	45	27	26	27
245.76000	45	27	26	27
245.84192	45	27	26	27
245.92384	44	27	26	27
246.00576	44	27	26	27
246.08768	44	27	26	27
246.16960	44	27	26	27
246.25152	44	27	26	27
246.33344	44	27	26	27
246.41536	44	27	26	27
246.49728	44	27	26	27
246.57920	43	27	26	27
246.66112	43	27	26	27
246.74304	43	27	26	27
246.82496	43	27	26	27
246.90688	43	27	26	27
246.98880	43	27	26	27
247.07072	43	27	26	27
247.15264	43	27	26	27
247.23456	43	27	26	27
247.31648	43	27	26	27
247.39840	43	27	26	27
247.48032	43	27	26	27
247.56224	43	27	26	27
247.64416	43	27	26	27
247.72608	43	27	26	27
247.80800	43	27	26	27
247.88992	43	27	26	27
247.97184	43	27	26	27
248.05376	43	27	26	27
248.13568	43	27	26	27
248.21760	43	27	26	27
248.29952	43	27	26	27
248.38144	43	27	26	27
248.46336	43	27	26	27
248.54528	43	27	26	27
248.62720	43	27	26	27
248.70912	43	27	26	27
248.79104	43	27	26	27
248.87296	43	27	26	27
248.95488	43	27	26	27
249.03680	43	27	26	27
249.11872	43	27	26	27
249.20064	43	27	26	27
249.28256	43	27	26	27
249.36448	43	27	26	27
249.44640	43	27	26	27
249.52832	43	27	26	27
249.61024	43	27	26	27
249.69216	43	27	26	27
249.77408	43	27	26	27
249.85600	43	27	26	27
249.93792	43	27	26	27
250.01984	43	27	26	27
250.10176	43	27	26	27
250.18368	43	27	26	27
250.26560	43	27	26	27
250.34752	43	27	26	27
250.42944	43	27	26	27
250.51136	43	27	26	27
250.59328	43	27	26	27
250.67520	43	27	26	27
250.75712	43	27	26	27
250.83904	43	27	26	27
250.92096	43	27	26	27
251.00288	43	27	26	27
251.08480	43	27	26	27
251.16672	43	27	26	27
251.24864	43	27	26	27
251.33056	43	27	26	27
251.41248	43	27	26	27
251.49440	43	27	26	27
251.57632	43	27	26	27
251.65824	42	27	26	27
251.74016	42	27	26	27
251.82208	42	27	26	27
251.90400	42	27	26	27
251.98592	42	27	26	27
252.06784	42	27	26	27
252.14976	42	27	26	27
252.23168	42	27	26	27
252.31360	42	27	26	27
252.39552	42	27	26	27
252.47744	42	27	26	27
252.55936	42	27	26	27
252.64128	42	27	26	27
252.72320	42	27	26	27
252.80512	42	27	26	27
252.88704	42	27	26	27
252.96896	42	27	26	27
253.05088	42	27	26	27
253.13280	42	27	26	27
253.21472	42	27	26	27
253.29664	42	27	26	27
253.37856	42	27	26	27
253.46048	42	27	26	27
253.54240	42	27	26	27
253.62432	42	27	26	27
253.70624	42	27	26	27
253.78816	42	27	26	27
253.87008	42	27	26	27
253.95200	42	27	26	27
254.03392	42	27	26	27
254.11584	42	27	26	27
254.19776	42	27	26	27
254.27968	42	27	26	27
254.36160	42	27	26	27
254.44352	42	27	26	27
254.52544	42	27	26	27
254.60736	42	27	26	27
254.68928	42	27	26	27
254.77120	42	27	26	27
254.85312	42	27	26	27
254.93504	42	27	26	27
255.01696	42	27	26	27
255.09888	42	27	26	27
255.18080	42	27	26	27
255.26272	42	27	26	27
255.34464	42	27	26	27
255.42656	42	27	26	27
255.50848	42	27	26	27
255.59040	42	27	26	27
255.67232	42	27	26	27
255.75424	42	27	26	27
255.83616	42	27	26	27
255.91808	42	27	26	27
256.00000	42	27	26	27
256.08192	42	27	26	27
256.16384	42	27	26	27
256.24576	42	27	26	27
256.32768	42	27	26	27
256.40960	42	27	26	27
256.49152	42	27	26	27
256.57344	42	27	26	27
256.65536	42	27	26	27
256.73728	41	27	26	27
256.81920	41	27	26	27
256.90112	41	27	26	27
256.98304	41	27	26	27
257.06496	41	27	26	27
257.14688	41	27	26	27
257.22880	41	27	26	27
257.31072	41	27	26	27
257.39264	41	27	26	27
257.47456	41	27	26	27
257.55648	41	27	26	27
257.63840	41	27	26	27
257.72032	41	27	26	27
257.80224	41	27	26	27
257.88416	41	27	26	27
257.96608	41	27	26	27
258.04800	41	27	26	27
258.12992	41	27	26	27
258.21184	41	27	26	27
258.29376	41	27	26	27
258.37568	41	27	26	27
258.45760	41	27	26	27
258.53952	41	27	26	27
258.62144	41	27	26	27
258.70336	41	27	26	27
258.78528	41	27	26	27
258.86720	41	27	26	27
258.94912	41	27	26	27
259.03104	41	27	26	27
259.11296	41	27	26	27
259.19488	41	27	26	27
259.27680	41	27	26	27
259.35872	41	27	26	27
259.44064	41	27	26	27
259.52256	41	27	26	27
259.60448	41	27	26	27
259.68640	41	27	26	27
259.76832	41	27	26	27
259.85024	41	27	26	27
259.93216	41	27	26	27
260.01408	41	27	26	27
260.09600	41	27	26	27
260.17792	41	27	26	27
260.25984	41	27	26	27
260.34176	41	27	26	27
260.42368	41	27	26	27
260.50560	41	27	26	27
260.58752	41	27	26	27
260.66944	41	27	26	27
260.75136	41	27	26	27
260.83328	41	27	26	27
260.91520	41	27	26	27
260.99712	41	27	26	27
261.07904	41	27	26	27
261.16096	41	27	26	27
261.24288	41	27	26	27
261.32480	41	27	26	27
261.40672	41	27	26	27
261.48864	41	27	26	27
261.57056	41	27	26	27
261.65248	41	27	26	27
261.73440	41	27	26	27
261.81632	41	27	26	27
261.89824	41	27	26	27
261.98016	41	27	26	27
262.06208	41	27	26	27
262.14400	41	27	26	27
262.22592	41	27	26	27
262.30784	41	27	26	27
262.38976	41	27	26	27
262.47168	41	27	26	27
262.55360	41	27	26	27
262.63552	41	27	26	27
262.71744	41	27	26	27
262.79936	41	27	26	27
262.88128	41	27	26	27
262.96320	41	27	26	27
263.04512	41	27	26	27
263.12704	41	27	26	27
263.20896	41	27	26	27
263.29088	41	27	26	27
263.37280	41	27	26	27
263.45472	41	27	26	27
263.53664	41	27	26	27
263.61856	41	27	26	27
263.70048	41	27	26	27
263.78240	41	27	26	27
263.86432	41	27	26	27
263.94624	41	27	26	27
264.02816	41	27	26	27
264.11008	41	27	26	27
264.19200	41	27	26	27
264.27392	41	27	26	27
264.35584	41	27	26	27
264.43776	41	27	26	27
264.51968	41	27	26	27
264.60160	41	27	26	27
264.68352	41	27	26	27
264.76544	41	27	26	27
264.84736	41	27	26	27
264.92928	41	27	26	27
265.01120	41	27	26	27
265.09312	41	27	26	27
265.17504	41	27	26	27
265.25696	41	27	26	27
265.33888	41	27	26	27
265.42080	41	27	26	27
265.50272	41	27	26	27
265.58464	41	27	26	27
265.66656	41	27	26	27
265.74848	41	27	26	27
265.83040	41	27	26	27
265.91232	41	27	26	27
265.99424	41	27	26	27
266.07616	41	27	26	27
266.15808	41	27	26	27
266.24000	41	27	26	27
266.32192	41	27	26	27
266.40384	41	27	26	27
266.48576	41	27	26	27
266.56768	41	27	26	27
266.64960	41	27	26	27
266.73152	41	27	26	27
266.81344	41	27	26	27
266.89536	41	27	26	27
266.97728	41	27	26	27
267.05920	41	27	26	27
267.14112	41	27	26	27
267.22304	41	27	26	27
267.30496	41	27	26	27
267.38688	41	27	26	27
267.46880	41	27	26	27
267.55072	41	27	26	27
267.63264	41	27	26	27
267.71456	41	27	26	27
267.79648	41	27	26	27
267.87840	41	27	26	27
267.96032	41	27	26	27
268.04224	41	27	26	27
268.12416	41	27	26	27
268.20608	41	27	26	27
268.28800	41	27	26	27
268.36992	41	27	26	27
268.45184	41	27	26	27
268.53376	41	27	26	27
268.61568	41	27	26	27
268.69760	41	27	26	27
268.77952	41	27	26	27
268.86144	41	27	26	27
268.94336	41	27	26	27
269.02528	41	27	26	27
269.10720	41	27	26	27
269.18912	41	27	26	27
269.27104	41	27	26	27
269.35296	41	27	26	27
269.43488	41	27	26	27
269.51680	41	27	26	27
269.59872	41	27	26	27
269.68064	41	27	26	27
269.76256	41	27	26	27
269.84448	41	27	26	27
269.92640	41	27	26	27
270.00832	41	27	26	27
270.09024	41	27	26	27
270.17216	41	27	26	27
270.25408	41	27	26	27
270.33600	41	27	26	27
270.41792	41	27	26	27
270.49984	41	27	26	27
270.58176	41	27	26	27
270.66368	41	27	26	27
270.74560	41	27	26	27
270.82752	41	27	26	27
270.90944	41	27	26	27
270.99136	41	27	26	27
271.07328	41	27	26	27
271.15520	41	27	26	27
271.23712	41	27	26	27
271.31904	41	27	26	27
271.40096	41	27	26	27
271.48288	41	27	26	27
271.56480	41	27	26	27
271.64672	41	27	26	27
271.72864	41	27	26	27
271.81056	41	27	26	27
271.89248	41	27	26	27
271.97440	41	27	26	27
272.05632	41	27	26	27
272.13824	41	27	26	27
272.22016	41	27	26	27
272.30208	41	27	26	27
272.38400	41	27	26	27
272.46592	41	27	26	27
272.54784	41	27	26	27
272.62976	41	27	26	27
272.71168	41	27	26	27
272.79360	41	27	26	27
272.87552	41	27	26	27
272.95744	41	27	26	27
273.03936	41	27	26	27
273.12128	41	27	26	27
273.20320	41	27	26	27
273.28512	41	27	26	27
273.36704	41	27	26	27
273.44896	41	27	26	27
273.53088	41	27	26	27
273.61280	41	27	26	27
273.69472	41	27	26	27
273.77664	41	27	26	27
273.85856	41	27	26	27
273.94048	40	27	26	27
274.02240	40	27	26	27
274.10432	40	27	26	27
274.18624	40	27	26	27
274.26816	40	27	26	27
274.35008	40	27	26	27
274.43200	40	27	26	27
274.51392	40	27	26	27
274.59584	40	27	26	27
274.67776	40	27	26	27
274.75968	40	27	26	27
274.84160	40	27	26	27
274.92352	40	27	26	27
275.00544	40	27	26	27
275.08736	40	27	26	27
275.16928	40	27	26	27
275.25120	40	27	26	27
275.33312	40	27	26	27
275.41504	40	27	26	27
275.49696	40	27	26	27
275.57888	40	27	26	27
275.66080	40	27	26	27
275.74272	40	27	26	27
275.82464	40	27	26	27
275.90656	40	27	26	27
275.98848	40	27	26	27
276.07040	40	27	26	27
276.15232	40	27	26	27
276.23424	40	27	26	27
276.31616	40	27	26	27
276.39808	40	27	26	27
276.48000	40	27	26	27
276.56192	40	27	26	27
276.64384	40	27	26	27
276.72576	40	27	26	27
276.80768	40	27	26	27
276.88960	40	27	26	27
276.97152	40	27	26	27
277.05344	40	27	26	27
277.13536	40	27	26	27
277.21728	40	27	26	27
277.29920	40	27	26	27
277.38112	40	27	26	27
277.46304	40	27	26	27
277.54496	40	27	26	27
277.62688	40	27	26	27
277.70880	40	27	26	27
277.79072	40	27	26	27
277.87264	40	27	26	27
277.95456	40	27	26	27
278.03648	40	27	26	27
278.11840	40	27	26	27
278.20032	40	27	26	27
278.28224	40	27	26	27
278.36416	40	27	26	27
278.44608	40	27	26	27
278.52800	40	27	26	27
278.60992	40	27	26	27
278.69184	40	27	26	27
278.77376	40	27	26	27
278.85568	40	27	26	27
278.93760	40	27	26	27
279.01952	40	27	26	27
279.10144	40	27	26	27
279.18336	40	27	26	27
279.26528	40	27	26	27
279.34720	40	27	26	27
279.42912	40	27	26	27
279.51104	40	27	26	27
279.59296	40	27	26	27
279.67488	40	27	26	27
279.75680	40	27	26	27
279.83872	40	27	26	27
279.92064	40	27	26	27
280.00256	40	27	26	27
280.08448	40	27	26	27
280.16640	40	27	26	27
280.24832	40	27	26	27
280.33024	40	27	26	27
280.41216	40	27	26	27
280.49408	40	27	26	27
280.57600	40	27	26	27
280.65792	40	27	26	27
280.73984	40	27	26	27
280.82176	40	27	26	27
280.90368	40	27	26	27
280.98560	40	27	26	27
281.06752	40	27	26	27
281.14944	40	27	26	27
281.23136	40	27	26	27
281.31328	40	27	26	27
281.39520	40	27	26	27
281.47712	40	27	26	27
281.55904	40	27	26	27
281.64096	40	27	26	27
281.72288	40	27	26	27
281.80480	40	27	26	27
281.88672	40	27	26	27
281.96864	40	27	26	27
282.05056	40	27	26	27
282.13248	40	27	26	27
282.21440	40	27	26	27
282.29632	40	27	26	27
282.37824	40	27	26	27
282.46016	40	27	26	27
282.54208	40	27	26	27
282.62400	40	27	26	27
282.70592	40	27	26	27
282.78784	40	27	26	27
282.86976	40	27	26	27
282.95168	40	27	26	27
283.03360	40	27	26	27
283.11552	40	27	26	27
283.19744	40	27	26	27
283.27936	40	27	26	27
283.36128	40	27	26	27
283.44320	40	27	26	27
283.52512	40	27	26	27
283.60704	40	27	26	27
283.68896	40	27	26	27
283.77088	40	27	26	27
283.85280	40	27	26	27
283.93472	40	27	26	27
284.01664	40	27	26	27
284.09856	40	27	26	27
284.18048	40	27	26	27
284.26240	40	27	26	27
284.34432	40	27	26	27
284.42624	40	27	26	27
284.50816	40	27	26	27
284.59008	40	27	26	27
284.67200	40	27	26	27
284.75392	40	27	26	27
284.83584	40	27	26	27
284.91776	40	27	26	27
284.99968	40	27	26	27
285.08160	40	27	26	27
285.16352	40	27	26	27
285.24544	40	27	26	27
285.32736	40	27	26	27
285.40928	40	27	26	27
285.49120	40	27	26	27
285.57312	40	27	26	27
285.65504	40	27	26	27
285.73696	40	27	26	27
285.81888	40	27	26	27
285.90080	40	27	26	27
285.98272	40	27	26	27
286.06464	40	27	26	27
286.14656	40	27	26	27
286.22848	40	27	26	27
286.31040	40	27	26	27
286.39232	40	27	26	27
286.47424	40	27	26	27
286.55616	40	27	26	27
286.63808	40	27	26	27
286.72000	40	27	26	27
286.80192	40	27	26	27
286.88384	40	27	26	27
286.96576	40	27	26	27
287.04768	40	27	26	27
287.12960	40	27	26	27
287.21152	40	27	26	27
287.29344	40	27	26	27
287.37536	40	27	26	27
287.45728	40	27	26	27
287.53920	40	27	26	27
287.62112	40	27	26	27
287.70304	40	27	26	27
287.78496	40	27	26	27
287.86688	40	27	26	27
287.94880	40	27	26	27
288.03072	40	27	26	27
288.11264	40	27	26	27
288.19456	40	27	26	27
288.27648	40	27	26	27
288.35840	40	27	26	27
288.44032	40	27	26	27
288.52224	40	27	26	27
288.60416	40	27	26	27
288.68608	40	27	26	27
288.76800	40	27	26	27
288.84992	40	27	26	27
288.93184	40	27	26	27
289.01376	40	27	26	27
289.09568	40	27	26	27
289.17760	40	27	26	27
289.25952	40	27	26	27
289.34144	40	27	26	27
289.42336	40	27	26	27
289.50528	40	27	26	27
289.58720	40	27	26	27
289.66912	40	27	26	27
289.75104	40	27	26	27
289.83296	38	27	26	27
289.91488	38	27	26	27
289.99680	38	27	26	27
290.07872	38	27	26	27
290.16064	38	27	26	27
290.24256	38	27	26	27
290.32448	38	27	26	27
290.40640	38	27	26	27
290.48832	38	27	26	27
290.57024	38	27	26	27
290.65216	38	27	26	27
290.73408	38	27	26	27
290.81600	38	27	26	27
290.89792	38	27	26	27
290.97984	38	27	26	27
291.06176	38	27	26	27
291.14368	38	27	26	27
291.22560	38	27	26	27
291.30752	38	27	26	27
291.38944	38	27	26	27
291.47136	38	27	26	27
291.55328	38	27	26	27
291.63520	38	27	26	27
291.71712	38	27	26	27
291.79904	38	27	26	27
291.88096	38	27	26	27
291.96288	38	27	26	27
292.04480	38	27	26	27
292.12672	38	27	26	27
292.20864	38	27	26	27
292.29056	38	27	26	27
292.37248	38	27	26	27
292.45440	38	27	26	27
292.53632	38	27	26	27
292.61824	38	27	26	27
292.70016	38	27	26	27
292.78208	38	27	26	27
292.86400	38	27	26	27
292.94592	38	27	26	27
293.02784	38	27	26	27
293.10976	38	27	26	27
293.19168	38	27	26	27
293.27360	38	27	26	27
293.35552	38	27	26	27
293.43744	38	27	26	27
293.51936	38	27	26	27
293.60128	38	27	26	27
293.68320	38	27	26	27
293.76512	38	27	26	27
293.84704	38	27	26	27
293.92896	38	27	26	27
294.01088	38	27	26	27
294.09280	38	27	26	27
294.17472	38	27	26	27
294.25664	38	27	26	27
294.33856	38	27	26	27
294.42048	38	27	26	27
294.50240	38	27	26	27
294.58432	38	27	26	27
294.66624	38	27	26	27
294.74816	38	27	26	27
294.83008	38	27	26	27
294.91200	38	27	26	27
294.99392	38	27	26	27
295.07584	38	27	26	27
295.15776	38	27	26	27
295.23968	38	27	26	27
295.32160	38	27	26	27
295.40352	38	27	26	27
295.48544	38	27	26	27
295.56736	38	27	26	27
295.64928	38	27	26	27
295.73120	38	27	26	27
295.81312	38	27	26	27
295.89504	38	27	26	27
295.97696	38	27	26	27
296.05888	38	27	26	27
296.14080	38	27	26	27
296.22272	38	27	26	27
296.30464	38	27	26	27
296.38656	38	27	26	27
296.46848	38	27	26	27
296.55040	38	27	26	27
296.63232	38	27	26	27
296.71424	38	27	26	27
296.79616	38	27	26	27
296.87808	38	27	26	27
296.96000	38	27	26	27
297.04192	38	27	26	27
297.12384	38	27	26	27
297.20576	38	27	26	27
297.28768	38	27	26	27
297.36960	38	27	26	27
297.45152	38	27	26	27
297.53344	38	27	26	27
297.61536	38	27	26	27
297.69728	38	27	26	27
297.77920	38	27	26	27
297.86112	38	27	26	27
297.94304	38	27	26	27
298.02496	38	27	26	27
298.10688	38	27	26	27
298.18880	38	27	26	27
298.27072	38	27	26	27
298.35264	38	27	26	27
298.43456	38	27	26	27
298.51648	38	27	26	27
298.59840	38	27	26	27
298.68032	38	27	26	27
298.76224	38	27	26	27
298.84416	38	27	26	27
298.92608	38	27	26	27
299.00800	38	27	26	27
299.08992	38	27	26	27
299.17184	38	27	26	27
299.25376	38	27	26	27
299.33568	38	27	26	27
299.41760	38	27	26	27
299.49952	38	27	26	27
299.58144	38	27	26	27
299.66336	38	27	26	27
299.74528	38	27	26	27
299.82720	38	27	26	27
299.90912	38	27	26	27
299.99104	38	27	26	27
300.07296	38	27	26	27
300.15488	38	27	26	27
300.23680	38	27	26	27
300.31872	38	27	26	27
300.40064	38	27	26	27
300.48256	38	27	26	27
300.56448	38	27	26	27
300.64640	38	27	26	27
300.72832	38	27	26	27
300.81024	38	27	26	27
300.89216	38	27	26	27
300.97408	38	27	26	27
301.05600	38	27	26	27
301.13792	38	27	26	27
301.21984	38	27	26	27
301.30176	38	27	26	27
301.38368	38	27	26	27
301.46560	38	27	26	27
301.54752	38	27	26	27
301.62944	38	27	26	27
301.71136	38	27	26	27
301.79328	38	27	26	27
301.87520	38	27	26	27
301.95712	38	27	26	27
302.03904	38	27	26	27
302.12096	38	27	26	27
302.20288	38	27	26	27
302.28480	38	27	26	27
302.36672	38	27	26	27
302.44864	38	27	26	27
302.53056	38	27	26	27
302.61248	38	27	26	27
302.69440	38	27	26	27
302.77632	38	27	26	27
302.85824	38	27	26	27
302.94016	38	27	26	27
303.02208	38	27	26	27
303.10400	38	27	26	27
303.18592	38	27	26	27
303.26784	38	27	26	27
303.34976	38	27	26	27
303.43168	38	27	26	27
303.51360	38	27	26	27
303.59552	38	27	26	27
303.67744	38	27	26	27
303.75936	38	27	26	27
303.84128	38	27	26	27
303.92320	38	27	26	27
304.00512	38	27	26	27
304.08704	38	27	26	27
304.16896	38	27	26	27
304.25088	38	27	26	27
304.33280	38	27	26	27
304.41472	38	27	26	27
304.49664	38	27	26	27
304.57856	38	27	26	27
304.66048	38	27	26	27
304.74240	38	27	26	27
304.82432	38	27	26	27
304.90624	38	27	26	27
304.98816	38	27	26	27
305.07008	38	27	26	27
305.15200	38	27	26	27
305.23392	38	27	26	27
305.31584	38	27	26	27
305.39776	38	27	26	27
305.47968	38	27	26	27
305.56160	38	27	26	27
305.64352	38	27	26	27
305.72544	38	27	26	27
305.80736	38	27	26	27
305.88928	38	27	26	27
305.97120	38	27	26	27
306.05312	38	27	26	27
306.13504	38	27	26	27
306.21696	38	27	26	27
306.29888	38	27	26	27
306.38080	38	27	26	27
306.46272	38	27	26	27
306.54464	38	27	26	27
306.62656	38	27	26	27
306.70848	38	27	26	27
306.79040	38	27	26	27
306.87232	38	27	26	27
306.95424	38	27	26	27
307.03616	38	27	26	27
307.11808	38	27	26	27
307.20000	38	27	26	27
307.28192	38	27	26	27
307.36384	38	27	26	27
307.44576	38	27	26	27
307.52768	38	27	26	27
307.60960	38	27	26	27
307.69152	38	27	26	27
307.77344	38	27	26	27
307.85536	38	27	26	27
307.93728	38	27	26	27
308.01920	38	27	26	27
308.10112	38	27	26	27
308.18304	38	27	26	27
308.26496	38	27	26	27
308.34688	38	27	26	27
308.42880	38	27	26	27
308.51072	38	27	26	27
308.59264	38	27	26	27
308.67456	38	27	26	27
308.75648	38	27	26	27
308.83840	38	27	26	27
308.92032	38	27	26	27
309.00224	38	27	26	27
309.08416	38	27	26	27
309.16608	38	27	26	27
309.24800	38	27	26	27
309.32992	38	27	26	27
309.41184	38	27	26	27
309.49376	38	27	26	27
309.57568	38	27	26	27
309.65760	38	27	26	27
309.73952	38	27	26	27
309.82144	38	27	26	27
309.90336	38	27	26	27
309.98528	38	27	26	27
310.06720	38	27	26	27
310.14912	38	27	26	27
310.23104	38	27	26	27
310.31296	38	27	26	27
310.39488	38	27	26	27
310.47680	38	27	26	27
310.55872	38	27	26	27
310.64064	38	27	26	27
310.72256	38	27	26	27
310.80448	38	27	26	27
310.88640	38	27	26	27
310.96832	38	27	26	27
311.05024	38	27	26	27
311.13216	38	27	26	27
311.21408	38	27	26	27
311.29600	38	27	26	27
311.37792	38	27	26	27
311.45984	38	27	26	27
311.54176	38	27	26	27
311.62368	38	27	26	27
311.70560	38	27	26	27
311.78752	38	27	26	27
311.86944	38	27	26	27
311.95136	38	27	26	27
312.03328	38	27	26	27
312.11520	38	27	26	27
312.19712	38	27	26	27
312.27904	38	27	26	27
312.36096	38	27	26	27
312.44288	38	27	26	27
312.52480	38	27	26	27
312.60672	38	27	26	27
312.68864	38	27	26	27
312.77056	38	27	26	27
312.85248	38	27	26	27
312.93440	38	27	26	27
313.01632	38	27	26	27
313.09824	38	27	26	27
313.18016	38	27	26	27
313.26208	38	27	26	27
313.34400	38	27	26	27
313.42592	38	27	26	27
313.50784	38	27	26	27
313.58976	38	27	26	27
313.67168	38	27	26	27
313.75360	38	27	26	27
313.83552	38	27	26	27
313.91744	38	27	26	27
313.99936	38	27	26	27
314.08128	38	27	26	27
314.16320	38	27	26	27
314.24512	38	27	26	27
314.32704	38	27	26	27
314.40896	38	27	26	27
314.49088	38	27	26	27
314.57280	38	27	26	27
314.65472	38	27	26	27
314.73664	38	27	26	27
314.81856	38	27	26	27
314.90048	38	27	26	27
314.98240	38	27	26	27
315.06432	38	27	26	27
315.14624	38	27	26	27
315.22816	38	27	26	27
315.31008	38	27	26	27
315.39200	38	27	26	27
315.47392	38	27	26	27
315.55584	38	27	26	27
315.63776	38	27	26	27
315.71968	38	27	26	27
315.80160	38	27	26	27
315.88352	38	27	26	27
315.96544	38	27	26	27
316.04736	38	27	26	27
316.12928	38	27	26	27
316.21120	38	27	26	27
316.29312	38	27	26	27
316.37504	38	27	26	27
316.45696	38	27	26	27
316.53888	38	27	26	27
316.62080	38	27	26	27
316.70272	38	27	26	27
316.78464	38	27	26	27
316.86656	38	27	26	27
316.94848	38	27	26	27
317.03040	38	27	26	27
317.11232	38	27	26	27
317.19424	38	27	26	27
317.27616	38	27	26	27
317.35808	38	27	26	27
317.44000	38	27	26	27
317.52192	38	27	26	27
317.60384	38	27	26	27
317.68576	38	27	26	27
317.76768	38	27	26	27
317.84960	38	27	26	27
317.93152	38	27	26	27
318.01344	38	27	26	27
318.09536	38	27	26	27
318.17728	38	27	26	27
318.25920	38	27	26	27
318.34112	38	27	26	27
318.42304	38	27	26	27
318.50496	38	27	26	27
318.58688	38	27	26	27
318.66880	38	27	26	27
318.75072	38	27	26	27
318.83264	38	27	26	27
318.91456	38	27	26	27
318.99648	38	27	26	27
319.07840	38	27	26	27
319.16032	38	27	26	27
319.24224	38	27	26	27
319.32416	38	27	26	27
319.40608	38	27	26	27
319.48800	38	27	26	27
319.56992	38	27	26	27
319.65184	38	27	26	27
319.73376	38	27	26	27
319.81568	38	27	26	27
319.89760	38	27	26	27
319.97952	38	27	26	27
320.06144	38	27	26	27
320.14336	38	27	26	27
320.22528	38	27	26	27
320.30720	38	27	26	27
320.38912	38	27	26	27
320.47104	38	27	26	27
320.55296	38	27	26	27
320.63488	38	27	26	27
320.71680	38	27	26	27
320.79872	38	27	26	27
320.88064	38	27	26	27
320.96256	38	27	26	27
321.04448	38	27	26	27
321.12640	38	27	26	27
321.20832	38	27	26	27
321.29024	38	27	26	27
321.37216	38	27	26	27
321.45408	38	27	26	27
321.53600	38	27	26	27
321.61792	38	27	26	27
321.69984	38	27	26	27
321.78176	38	27	26	27
321.86368	38	27	26	27
321.94560	38	27	26	27
322.02752	38	27	26	27
322.10944	38	27	26	27
322.19136	38	27	26	27
322.27328	38	27	26	27
322.35520	38	27	26	27
322.43712	38	27	26	27
322.51904	38	27	26	27
322.60096	38	27	26	27
322.68288	38	27	26	27
322.76480	38	27	26	27
322.84672	38	27	26	27
322.92864	38	27	26	27
323.01056	38	27	26	27
323.09248	38	27	26	27
323.17440	38	27	26	27
323.25632	38	27	26	27
323.33824	38	27	26	27
323.42016	38	27	26	27
323.50208	38	27	26	27
323.58400	38	27	26	27
323.66592	38	27	26	27
323.74784	38	27	26	27
323.82976	38	27	26	27
323.91168	38	27	26	27
323.99360	38	27	26	27
324.07552	38	27	26	27
324.15744	38	27	26	27
324.23936	38	27	26	27
324.32128	38	27	26	27
324.40320	38	27	26	27
324.48512	38	27	26	27
324.56704	38	27	26	27
324.64896	38	27	26	27
324.73088	38	27	26	27
324.81280	38	27	26	27
324.89472	38	27	26	27
324.97664	38	27	26	27
325.05856	38	27	26	27
325.14048	38	27	26	27
325.22240	38	27	26	27
325.30432	38	27	26	27
325.38624	38	27	26	27
325.46816	38	27	26	27
325.55008	38	27	26	27
325.63200	38	27	26	27
325.71392	38	27	26	27
325.79584	38	27	26	27
325.87776	38	27	26	27
325.95968	38	27	26	27
326.04160	38	27	26	27
326.12352	38	27	26	27
326.20544	38	27	26	27
326.28736	38	27	26	27
326.36928	38	27	26	27
326.45120	38	27	26	27
326.53312	38	27	26	27
326.61504	38	27	26	27
326.69696	38	27	26	27
326.77888	38	27	26	27
326.86080	38	27	26	27
326.94272	38	27	26	27
327.02464	38	27	26	27
327.10656	38	27	26	27
327.18848	38	27	26	27
327.27040	38	27	26	27
327.35232	38	27	26	27
327.43424	38	27	26	27
327.51616	38	27	26	27
327.59808	38	27	26	27
327.68000	38	27	26	27
327.76192	38	27	26	27
327.84384	38	27	26	27
327.92576	38	27	26	27
328.00768	38	27	26	27
328.08960	38	27	26	27
328.17152	38	27	26	27
328.25344	38	27	26	27
328.33536	38	27	26	27
328.41728	38	27	26	27
328.49920	38	27	26	27
328.58112	38	27	26	27
328.66304	38	27	26	27
328.74496	38	27	26	27
328.82688	38	27	26	27
328.90880	38	27	26	27
328.99072	38	27	26	27
329.07264	38	27	26	27
329.15456	38	27	26	27
329.23648	38	27	26	27
329.31840	38	27	26	27
329.40032	38	27	26	27
329.48224	38	27	26	27
329.56416	38	27	26	27
329.64608	38	27	26	27
329.72800	38	27	26	27
329.80992	38	27	26	27
329.89184	38	27	26	27
329.97376	38	27	26	27
330.05568	38	27	26	27
330.13760	38	27	26	27
